time,vehicles,queue,speed
31398.0,5,0,59.59479761808734
31399.0,5,0,60.46369542008459
31400.0,4,0,62.33913919752703
31401.0,6,0,61.631083728494346
31402.0,5,0,61.31364803134896
31403.0,4,0,62.53428513839931
31404.0,3,0,63.0981471483239
31405.0,3,0,60.83377753650526
31406.0,3,0,57.62123912263066
31407.0,1,0,65.78231276008091
31408.0,0,0,66.68
31409.0,0,0,66.68
31410.0,0,0,66.68
31411.0,0,0,66.68
31412.0,0,0,66.68
31413.0,0,0,66.68
31414.0,0,0,66.68
31415.0,0,0,66.68
31416.0,0,0,66.68
31417.0,0,0,66.68
31418.0,0,0,66.68
31419.0,1,0,62.12811238432077
31420.0,2,0,61.464342290457246
31421.0,3,0,61.136764680583184
31422.0,3,0,63.33879713310998
31423.0,4,0,62.127056633684624
31424.0,5,0,60.608591916668416
31425.0,5,0,60.58762404680906
31426.0,4,0,61.85554931872154
