time,dir,queue,vehicles,mean_speed
21.0,W,0,3,14.344569329641441
21.0,N,0,3,19.007152715430337
21.0,E,0,2,12.283178426673228
21.0,S,0,4,10.769318890974748
22.0,W,0,2,14.540902124479256
22.0,N,0,3,17.332410000826556
22.0,E,1,2,12.126482772811519
22.0,S,0,3,12.036501161248054
23.0,W,0,2,14.727803930395826
23.0,N,0,1,23.290940330503577
23.0,E,1,2,12.229612918305278
23.0,S,0,3,14.755216698180446
24.0,W,0,2,14.742958224684084
24.0,N,0,0,27.78
24.0,E,1,3,9.71480153467998
24.0,S,0,3,15.533431198797913
25.0,W,0,3,15.307417992775129
25.0,N,0,0,27.78
25.0,E,1,3,10.288292944250172
25.0,S,0,4,16.06927696734871
26.0,W,0,3,14.04221277383872
26.0,N,0,0,27.78
26.0,E,1,4,9.419184604336698
26.0,S,0,4,16.526922366859445
27.0,W,0,4,12.496006755189054
27.0,N,0,1,22.253091168408023
27.0,E,1,5,12.11850345844321
27.0,S,0,4,16.589024755510167
28.0,W,0,3,13.763559750567257
28.0,N,0,2,20.497273629951287
28.0,E,1,5,12.039339853647629
28.0,S,0,5,16.429570280523222
29.0,W,0,3,13.05582582400854
29.0,N,0,2,21.6568533081687
29.0,E,1,5,11.960419016131876
29.0,S,0,5,16.341447713192505
30.0,W,0,3,11.737848748743083
30.0,N,0,2,22.4959550308348
30.0,E,1,4,13.00449870582592
30.0,S,0,5,16.471213899495964
31.0,W,0,3,9.82045697901594
31.0,N,0,2,21.820685565913365
31.0,E,1,4,13.531474064747643
31.0,S,0,5,16.232393518152715
32.0,W,0,3,8.380290170002768
32.0,N,0,2,21.296904147852246
32.0,E,1,4,14.001460330476082
32.0,S,0,6,15.188330261705644
33.0,W,1,4,8.70176282717096
33.0,N,0,1,25.06660295836485
33.0,E,1,4,14.129913448843745
33.0,S,0,5,14.480520041216938
34.0,W,2,4,7.572001126727834
34.0,N,0,0,27.78
34.0,E,1,4,13.255152976524993
34.0,S,0,5,13.749295630591071
35.0,W,2,3,10.608345431984949
35.0,N,0,1,25.593535863135937
35.0,E,1,4,12.851475191337965
35.0,S,0,4,15.833917219370628
36.0,W,2,3,9.956250119666226
36.0,N,0,1,26.04418789350823
36.0,E,1,4,13.82349814752748
36.0,S,0,3,15.777265462089328
37.0,W,2,5,9.451345029294732
37.0,N,0,1,26.488685888592617
37.0,E,1,3,12.897930251995746
37.0,S,0,2,16.32710529626505
38.0,W,2,6,10.545283135442453
38.0,N,0,2,25.66591947032375
38.0,E,1,3,12.718410499186975
38.0,S,0,2,16.53488947670521
39.0,W,2,7,11.795886646178754
39.0,N,0,1,26.20338356764597
39.0,E,2,3,12.626649959616241
39.0,S,0,2,16.63649026698463
40.0,W,2,7,11.05343830490008
40.0,N,0,1,26.671168543266422
40.0,E,2,4,10.772103953680164
40.0,S,0,2,16.47438956386212
41.0,W,3,7,8.942263288035951
41.0,N,0,0,27.78
41.0,E,2,4,11.411825399615093
41.0,S,0,2,15.659887296528282
42.0,W,3,7,6.890896759064941
42.0,N,0,0,27.78
42.0,E,2,4,11.76808821353779
42.0,S,0,2,15.215953712382085
43.0,W,3,8,6.1310345775462505
43.0,N,0,0,27.78
43.0,E,2,5,12.617249626838206
43.0,S,0,2,15.504067675190552
44.0,W,4,8,5.305076589322167
44.0,N,0,1,25.420743006805232
44.0,E,2,5,12.73095253632099
44.0,S,0,3,13.827170774850387
45.0,W,6,9,5.695688310808887
45.0,N,0,1,26.067484678566498
45.0,E,2,5,12.16456068041084
45.0,S,0,4,13.17394105627923
46.0,W,7,9,5.236337055388794
46.0,N,0,1,26.29435509821688
46.0,E,2,5,11.958443609844482
46.0,S,0,4,13.432945593184593
47.0,W,7,9,4.732905682904136
47.0,N,0,1,25.16935509821688
47.0,E,2,5,11.900312301552601
47.0,S,0,5,13.14135681407247
48.0,W,4,9,5.03711942876045
48.0,N,0,1,24.04435509821688
48.0,E,1,4,12.976454142055438
48.0,S,0,5,13.515651389010834
49.0,W,2,10,6.548326013056683
49.0,N,0,1,23.041931398751505
49.0,E,0,4,13.190761238657872
49.0,S,0,5,13.89713376708336
50.0,W,1,8,9.83403274885674
50.0,N,0,0,27.78
50.0,E,0,4,11.20027002201874
50.0,S,1,5,14.387312706792574
51.0,W,1,9,6.747604320248907
51.0,N,0,0,27.78
51.0,E,0,4,10.814029207939178
51.0,S,1,5,14.542094444415287
52.0,W,0,11,9.156491558761353
52.0,N,0,0,27.78
52.0,E,1,5,10.011507845027978
52.0,S,1,5,14.569360818181405
53.0,W,0,11,10.403082703528863
53.0,N,0,1,26.233971635937525
53.0,E,1,5,10.23832751369615
53.0,S,1,5,14.533209738860025
54.0,W,0,11,10.03001884359475
54.0,N,0,1,26.71643733186491
54.0,E,1,5,9.948156898551673
54.0,S,1,6,11.957853886573236
55.0,W,0,10,8.442736065176693
55.0,N,0,2,21.344133029052045
55.0,E,2,5,9.767179133910453
55.0,S,1,6,11.94847686585619
56.0,W,0,9,7.829887982276498
56.0,N,0,2,20.64699164130281
56.0,E,3,5,9.77216162622301
56.0,S,1,6,12.18991456105297
57.0,W,0,7,6.763310572691067
57.0,N,0,2,20.48012097808606
57.0,E,3,7,8.750192627440645
57.0,S,1,6,12.330843242322398
58.0,W,0,7,6.903497197823633
58.0,N,0,2,19.805842110265083
58.0,E,3,8,9.09558313715436
58.0,S,1,6,12.244130605281622
59.0,W,1,6,6.9701523844590785
59.0,N,0,1,25.184582608707714
59.0,E,3,8,9.22694241525447
59.0,S,2,5,11.799969513263516
60.0,W,1,6,8.758075205749044
60.0,N,0,0,27.78
60.0,E,3,10,8.93321357722036
60.0,S,2,6,10.93222435810629
61.0,W,1,5,9.121195101056962
61.0,N,0,1,25.868150120469014
61.0,E,3,11,8.386545463191855
61.0,S,2,6,10.594495339074895
62.0,W,1,4,8.845169182069785
62.0,N,0,1,26.371090539773665
62.0,E,3,11,8.801247340190624
62.0,S,2,7,8.658504825339987
63.0,W,1,3,10.293846351163333
63.0,N,0,2,23.78235314291198
63.0,E,3,12,9.083109550641367
63.0,S,2,8,9.306375884458461
64.0,W,1,2,10.918563429201694
64.0,N,0,2,22.313919335172677
64.0,E,3,11,9.529455551450102
64.0,S,3,8,10.005529570638707
65.0,W,1,2,10.491831814721264
65.0,N,0,2,20.31188628985953
65.0,E,3,12,9.66456538606434
65.0,S,4,8,10.129704120613695
66.0,W,1,2,10.464591058806855
66.0,N,0,3,14.393343323798982
66.0,E,3,12,9.739026842720593
66.0,S,4,9,10.076526607197053
67.0,W,1,1,12.502500000000001
67.0,N,0,3,13.31392694115415
67.0,E,1,11,10.880947703083692
67.0,S,4,9,9.9937120646572
68.0,W,1,1,12.502500000000001
68.0,N,0,3,12.442720728094788
68.0,E,0,12,11.278268268929729
68.0,S,4,8,12.018650826758941
69.0,W,1,1,12.502500000000001
69.0,N,1,3,11.673739287446232
69.0,E,0,11,11.582109873032381
69.0,S,4,9,12.15199938531929
70.0,W,1,1,12.502500000000001
70.0,N,2,3,11.883461652938736
70.0,E,0,12,11.105231903956174
70.0,S,4,9,12.244974967431208
71.0,W,1,2,12.0051402451829
71.0,N,2,2,13.89366268578395
71.0,E,0,10,10.210247635830061
71.0,S,4,9,12.631347487917107
72.0,W,1,4,11.98169829702736
72.0,N,2,2,13.890651243933757
72.0,E,0,10,9.937947221878234
72.0,S,4,10,12.712291300015963
73.0,W,1,6,12.445208399482537
73.0,N,2,2,13.8900310678086
73.0,E,0,10,9.363737708123997
73.0,S,4,10,11.721401243818384
74.0,W,1,7,12.770301136057615
74.0,N,2,2,13.89
74.0,E,1,9,11.548818626298994
74.0,S,4,10,10.493355490320194
75.0,W,1,9,11.801349006131112
75.0,N,2,2,13.89
75.0,E,2,9,11.093575385038951
75.0,S,4,10,10.127867967200226
76.0,W,1,8,10.981201378143492
76.0,N,2,3,17.3873704734733
76.0,E,3,9,10.33991359188876
76.0,S,5,10,10.261365440651614
77.0,W,1,7,10.001294915654277
77.0,N,2,3,17.297634871734466
77.0,E,4,9,9.564749243487475
77.0,S,5,11,10.62967861108062
78.0,W,1,7,9.885302817857108
78.0,N,2,3,16.547634871734466
78.0,E,4,9,9.17764789354681
78.0,S,5,11,10.83816734605735
79.0,W,1,6,9.23743981731232
79.0,N,2,3,15.797634871734465
79.0,E,5,8,8.870090001625158
79.0,S,5,11,11.208078068174405
80.0,W,2,6,8.65316812741311
80.0,N,2,4,9.951094903387363
80.0,E,5,9,9.23166553237254
80.0,S,6,11,11.076812232097517
81.0,W,2,4,9.077362725157503
81.0,N,2,4,9.92846509928722
81.0,E,6,9,9.1409182390633
81.0,S,6,11,10.878042437691475
82.0,W,2,4,8.34959916438262
82.0,N,2,4,9.937872802968545
82.0,E,7,11,10.231190546140711
82.0,S,4,11,10.99253947461742
83.0,W,2,5,7.142403020081648
83.0,N,3,5,12.946568636698089
83.0,E,8,11,10.320970931806453
83.0,S,3,11,10.707448889824843
84.0,W,2,5,6.704948588746854
84.0,N,3,5,13.271386252653713
84.0,E,8,11,10.331883583652429
84.0,S,3,11,9.984706103910218
85.0,W,2,6,5.923478808244533
85.0,N,3,5,13.185849275207218
85.0,E,8,11,10.41208483807645
85.0,S,3,11,9.838183767549474
86.0,W,1,6,5.829224591624522
86.0,N,3,4,15.213508914777892
86.0,E,8,11,10.343804187693559
86.0,S,4,11,9.497935623567145
87.0,W,2,5,6.790696848707071
87.0,N,3,4,14.650994879509785
87.0,E,8,11,10.308059060770129
87.0,S,5,10,8.977578975121354
88.0,W,2,5,6.779537905984885
88.0,N,3,5,16.03334661143547
88.0,E,8,11,10.103648840875591
88.0,S,8,10,8.74877647686953
89.0,W,2,5,7.105972474831005
89.0,N,3,5,15.976752980697476
89.0,E,8,11,9.808687080287593
89.0,S,8,10,8.599914854512978
90.0,W,2,4,9.886148632052217
90.0,N,4,5,15.574343968418498
90.0,E,8,11,9.295876934254762
90.0,S,9,10,8.367663865407641
91.0,W,1,3,11.837979194245648
91.0,N,4,5,15.122268913225671
91.0,E,8,11,8.904617313647655
91.0,S,9,10,8.359146262511588
92.0,W,0,3,11.792852673500999
92.0,N,3,6,9.142494334236929
92.0,E,10,11,8.527977363915179
92.0,S,8,10,8.410550200303577
93.0,W,0,3,11.808201388328964
93.0,N,1,5,9.457623039857348
93.0,E,10,12,8.626397624040129
93.0,S,6,9,5.6470298883206445
94.0,W,0,3,12.34789138325099
94.0,N,0,4,10.207815739025964
94.0,E,8,10,8.742441320459653
94.0,S,4,10,6.899211923748536
95.0,W,0,2,12.038429689202538
95.0,N,0,4,11.445325834246063
95.0,E,7,11,9.180028849129707
95.0,S,2,11,6.099843936468914
96.0,W,0,2,12.824478394374086
96.0,N,0,3,12.384279909782192
96.0,E,5,11,9.67964264613751
96.0,S,1,11,7.710948099841385
97.0,W,0,2,11.991197938445922
97.0,N,0,2,19.117867379608477
97.0,E,3,11,8.341758352601103
97.0,S,0,12,8.660137353130134
98.0,W,0,1,13.85747841198054
98.0,N,0,2,22.988118072011353
98.0,E,1,12,9.469777077642647
98.0,S,1,14,8.916156714355234
99.0,W,0,1,12.741013481679396
99.0,N,0,1,23.89025697788066
99.0,E,0,12,10.296873535484272
99.0,S,1,15,9.703479052119857
100.0,W,0,2,12.25739385318009
100.0,N,0,1,24.387545572368715
100.0,E,0,11,11.21538868732398
100.0,S,2,15,10.286026337899807
101.0,W,0,2,12.409758735613076
101.0,N,0,1,24.918852642314334
101.0,E,0,11,11.788493293113786
101.0,S,3,14,10.478783422136601
102.0,W,1,3,10.101382540481803
102.0,N,0,2,23.532071479227206
102.0,E,0,10,12.076575836989601
102.0,S,2,14,10.445549464941926
103.0,W,1,3,10.057426209005747
103.0,N,0,2,23.87291362672096
103.0,E,0,10,12.717278739435017
103.0,S,1,14,10.894022516405196
104.0,W,1,4,8.742819209234492
104.0,N,0,2,23.38491776668605
104.0,E,0,9,13.172198315743351
104.0,S,1,13,11.668997015562141
105.0,W,1,4,7.704182108709389
105.0,N,0,2,23.986530463492223
105.0,E,0,9,13.012496183110265
105.0,S,1,12,12.238561496661934
106.0,W,1,5,6.834588120633937
106.0,N,0,2,24.57051030071611
106.0,E,0,9,13.448999264233171
106.0,S,0,12,12.181477030158149
107.0,W,1,5,7.323033572263904
107.0,N,0,1,25.644031381239344
107.0,E,0,9,12.60332339397512
107.0,S,0,11,11.45603253538803
108.0,W,2,4,7.442163768614643
108.0,N,0,2,23.201754649640968
108.0,E,0,8,12.737785314487
108.0,S,0,9,12.409072704517639
109.0,W,2,4,9.972853194538374
109.0,N,0,1,24.18331938846498
109.0,E,0,7,15.293662350545201
109.0,S,0,9,12.08484781976092
110.0,W,2,5,8.147665285865315
110.0,N,0,2,23.602747766161947
110.0,E,0,7,14.678706045048635
110.0,S,0,7,11.712356078629696
111.0,W,2,5,8.69348734350933
111.0,N,0,3,20.36615726870418
111.0,E,0,7,13.779322465224507
111.0,S,0,5,11.560605412975455
112.0,W,2,5,8.667665383546074
112.0,N,0,3,20.66503189696262
112.0,E,0,7,13.202987582928536
112.0,S,0,4,11.261059586659512
113.0,W,2,5,9.295220649166014
113.0,N,0,2,20.30750614441303
113.0,E,1,9,10.553199817839735
113.0,S,0,2,13.322175849893256
114.0,W,2,7,9.99237576417969
114.0,N,0,2,19.855793307206607
114.0,E,2,9,10.329735126703612
114.0,S,0,1,14.086041153863588
115.0,W,2,7,11.043054577981103
115.0,N,0,2,20.725237835043306
115.0,E,2,10,10.539385608225075
115.0,S,0,1,14.443612435635876
116.0,W,3,7,10.64978999620043
116.0,N,0,2,21.844810366044484
116.0,E,3,10,10.795126511889656
116.0,S,0,0,16.67
117.0,W,3,7,9.610957937944352
117.0,N,0,2,22.164779540819552
117.0,E,3,11,11.369945438567619
117.0,S,0,0,16.67
118.0,W,3,7,9.339759042892002
118.0,N,0,1,25.427855914419776
118.0,E,4,11,11.086246774589844
118.0,S,0,0,16.67
119.0,W,3,6,8.541487017937763
119.0,N,0,1,25.577505656744112
119.0,E,4,11,10.762233476700096
119.0,S,0,0,16.67
120.0,W,3,7,9.977788459436018
120.0,N,0,0,27.78
120.0,E,6,11,10.796591994566207
120.0,S,0,0,16.67
121.0,W,4,7,9.776161932421731
121.0,N,0,0,27.78
121.0,E,6,11,10.636880077694256
121.0,S,0,0,16.67
122.0,W,4,6,9.449574830967885
122.0,N,0,0,27.78
122.0,E,6,12,10.489108616036276
122.0,S,0,0,16.67
123.0,W,5,6,9.056714577185424
123.0,N,0,0,27.78
123.0,E,7,14,10.945568220077716
123.0,S,0,0,16.67
124.0,W,5,6,8.73378391410738
124.0,N,0,0,27.78
124.0,E,7,13,10.748086679234374
124.0,S,0,0,16.67
125.0,W,5,6,8.498125675382516
125.0,N,0,0,27.78
125.0,E,8,14,10.927554708222685
125.0,S,0,0,16.67
126.0,W,6,6,8.342310465180063
126.0,N,0,0,27.78
126.0,E,9,14,10.873261524680805
126.0,S,0,0,16.67
127.0,W,6,6,8.335296470271064
127.0,N,0,0,27.78
127.0,E,9,15,11.089002453721148
127.0,S,0,0,16.67
128.0,W,6,6,8.33510284814468
128.0,N,0,0,27.78
128.0,E,9,15,10.967036354104764
128.0,S,0,0,16.67
129.0,W,6,6,8.335010869142744
129.0,N,0,0,27.78
129.0,E,9,15,10.664501053468364
129.0,S,0,0,16.67
130.0,W,6,6,8.335
130.0,N,0,0,27.78
130.0,E,10,15,10.22426562023799
130.0,S,0,0,16.67
131.0,W,6,6,8.335
131.0,N,0,0,27.78
131.0,E,10,15,9.714374897518939
131.0,S,0,0,16.67
132.0,W,6,6,8.335
132.0,N,0,0,27.78
132.0,E,10,15,9.267731584020185
132.0,S,0,0,16.67
133.0,W,6,6,8.335
133.0,N,0,0,27.78
133.0,E,11,15,8.850520244929083
133.0,S,0,0,16.67
134.0,W,6,6,8.335
134.0,N,0,0,27.78
134.0,E,12,15,8.580854567791068
134.0,S,0,0,16.67
135.0,W,6,6,8.335
135.0,N,0,0,27.78
135.0,E,13,15,8.42147874346269
135.0,S,0,0,16.67
136.0,W,6,6,8.335
136.0,N,0,0,27.78
136.0,E,13,15,8.356269352226663
136.0,S,0,0,16.67
137.0,W,6,6,8.335
137.0,N,0,0,27.78
137.0,E,12,15,8.456603575534345
137.0,S,0,0,16.67
138.0,W,4,6,8.470397312348998
138.0,N,0,0,27.78
138.0,E,11,13,8.454709279202758
138.0,S,0,0,16.67
139.0,W,2,6,8.838714241189804
139.0,N,0,1,22.570510627545637
139.0,E,9,13,8.62329591489474
139.0,S,0,0,16.67
140.0,W,0,4,8.910486607214297
140.0,N,0,1,23.17662633716337
140.0,E,7,15,5.297634880246498
140.0,S,0,0,16.67
141.0,W,0,4,9.581483935127395
141.0,N,0,1,23.690375414695346
141.0,E,5,14,6.3775387925329
141.0,S,0,0,16.67
142.0,W,0,4,10.426280257725447
142.0,N,0,1,24.087416971190585
142.0,E,3,15,6.9969895372441915
142.0,S,0,0,16.67
143.0,W,0,3,9.267528586353011
143.0,N,0,1,24.480905614782575
143.0,E,1,15,7.650118171403027
143.0,S,0,0,16.67
144.0,W,0,3,10.755047555624342
144.0,N,0,2,22.47604751218818
144.0,E,1,15,8.494735428188715
144.0,S,0,0,16.67
145.0,W,0,1,16.666942554296263
145.0,N,0,1,23.16891304762025
145.0,E,3,16,8.878439645351468
145.0,S,0,0,16.67
146.0,W,0,1,16.769502433425522
146.0,N,0,1,23.528147147653314
146.0,E,4,16,8.499571040379548
146.0,S,0,0,16.67
147.0,W,0,0,16.67
147.0,N,0,2,18.929555347919425
147.0,E,4,17,8.462421416247237
147.0,S,0,0,16.67
148.0,W,0,0,16.67
148.0,N,0,2,19.913120620077436
148.0,E,5,18,8.510052788707924
148.0,S,0,0,16.67
149.0,W,0,0,16.67
149.0,N,0,2,20.667267338625585
149.0,E,5,18,8.399221489815922
149.0,S,0,0,16.67
150.0,W,0,0,16.67
150.0,N,0,1,23.95646746622961
150.0,E,5,17,8.261436520455165
150.0,S,0,0,16.67
151.0,W,0,1,15.754233455816937
151.0,N,0,1,24.352635328144338
151.0,E,5,15,7.808035210435096
151.0,S,0,0,16.67
152.0,W,0,1,16.187006694464433
152.0,N,0,2,22.63802644000306
152.0,E,4,15,8.09267815461162
152.0,S,0,0,16.67
153.0,W,0,1,16.769671302517597
153.0,N,0,1,23.42430540444691
153.0,E,1,14,9.045300402681201
153.0,S,0,1,14.738214149428533
154.0,W,0,1,16.761853183381497
154.0,N,0,1,23.77971062580834
154.0,E,0,12,9.813140297943109
154.0,S,0,1,15.077971421703698
155.0,W,0,1,15.12949430642289
155.0,N,0,2,22.269843107154777
155.0,E,0,13,10.345408834490318
155.0,S,0,1,15.46124325496261
156.0,W,0,1,15.633857595036858
156.0,N,0,2,22.867209438140847
156.0,E,0,10,10.857008802427142
156.0,S,0,1,15.999268730133773
157.0,W,0,1,16.160862321343625
157.0,N,0,3,22.101990998418838
157.0,E,0,9,10.530355512855357
157.0,S,0,1,16.64249466117821
158.0,W,0,2,15.348703519557194
158.0,N,0,3,20.76845515752327
158.0,E,0,8,10.309971216746614
158.0,S,0,2,14.48457977613267
159.0,W,0,3,15.553881924333108
159.0,N,0,3,19.32345244509323
159.0,E,0,7,9.46913856382486
159.0,S,0,2,14.839211170914714
160.0,W,0,3,15.844346123818028
160.0,N,0,3,20.140245869557578
160.0,E,0,6,7.755953100564958
160.0,S,0,2,15.428593459426558
161.0,W,0,2,16.47671856078684
161.0,N,0,2,21.70243254172574
161.0,E,1,6,6.885758103564867
161.0,S,0,2,15.800064340080501
162.0,W,0,2,15.768671634928188
162.0,N,0,3,19.576568398777525
162.0,E,2,6,6.236621082600705
162.0,S,0,2,16.613169071012308
163.0,W,0,2,16.024998239857087
163.0,N,0,2,24.07836669775801
163.0,E,2,5,6.565653381177726
163.0,S,0,3,15.20379377668169
164.0,W,0,1,16.39128683102171
164.0,N,0,1,25.52541851679254
164.0,E,3,5,6.236037499788414
164.0,S,0,3,15.239319686352857
165.0,W,0,2,15.53130583271686
165.0,N,0,1,24.40041851679254
165.0,E,3,4,6.771985512848603
165.0,S,0,3,14.774836808506983
166.0,W,0,3,15.397588721538142
166.0,N,0,2,22.33801128544576
166.0,E,3,4,6.57698486589116
166.0,S,0,3,13.63093408411637
167.0,W,0,2,16.07304975695721
167.0,N,0,1,26.29312707384642
167.0,E,3,4,5.605599802949286
167.0,S,0,2,15.828599734573958
168.0,W,0,2,16.00736255530402
168.0,N,0,1,25.230503116263087
168.0,E,3,3,8.335
168.0,S,0,2,15.986593807644546
169.0,W,0,2,16.100040482770662
169.0,N,0,1,24.19252070162136
169.0,E,3,3,8.335
169.0,S,0,3,15.039395282078353
170.0,W,0,1,16.377735724516203
170.0,N,0,1,23.299420116156938
170.0,E,3,3,8.335018076273828
170.0,S,0,3,15.376355439384131
171.0,W,0,0,16.67
171.0,N,0,1,22.207208566390314
171.0,E,3,3,8.335017990292737
171.0,S,0,3,15.74113334087949
172.0,W,0,0,16.67
172.0,N,0,2,22.191629958403816
172.0,E,3,3,8.335016963615201
172.0,S,0,3,15.092780489351657
173.0,W,0,0,16.67
173.0,N,1,2,21.811490631953692
173.0,E,3,3,8.335
173.0,S,0,3,15.467474810710545
174.0,W,0,0,16.67
174.0,N,1,2,21.107319606242175
174.0,E,3,3,8.335
174.0,S,0,3,15.788885544924742
175.0,W,0,0,16.67
175.0,N,1,3,19.431739073500076
175.0,E,3,3,8.335
175.0,S,0,3,15.841742841785987
176.0,W,0,0,16.67
176.0,N,1,3,18.459813234067546
176.0,E,3,3,8.335
176.0,S,0,3,15.75778282320832
177.0,W,0,0,16.67
177.0,N,1,3,17.004779451330627
177.0,E,3,3,8.335
177.0,S,0,3,15.200161752360941
178.0,W,0,0,16.67
178.0,N,1,4,18.838153035236108
178.0,E,3,3,8.335
178.0,S,0,2,16.05759155409511
179.0,W,0,0,16.67
179.0,N,1,4,17.969591083155706
179.0,E,3,3,8.335
179.0,S,0,2,15.916236663898296
180.0,W,0,0,16.67
180.0,N,2,4,16.839869600627054
180.0,E,3,3,8.335
180.0,S,0,2,16.22011338352272
181.0,W,0,0,16.67
181.0,N,2,4,15.99137906608387
181.0,E,3,3,8.335
181.0,S,0,2,15.459193296689847
182.0,W,0,0,16.67
182.0,N,1,4,15.485152908422702
182.0,E,3,3,8.335
182.0,S,0,2,14.847632650322897
183.0,W,0,0,16.67
183.0,N,0,2,15.78142106022478
183.0,E,3,3,8.335
183.0,S,0,1,16.051239045982044
184.0,W,0,1,14.532189746123311
184.0,N,0,2,15.554569649544753
184.0,E,1,1,12.502500000000001
184.0,S,0,1,16.24109360463827
185.0,W,0,1,14.933852217315268
185.0,N,0,2,16.111194894613174
185.0,E,0,1,12.842108478143158
185.0,S,0,1,16.157018912105386
186.0,W,0,1,15.49854656228357
186.0,N,0,0,27.78
186.0,E,0,2,12.431073308352893
186.0,S,0,1,15.30431145630195
187.0,W,0,1,16.019717218125276
187.0,N,0,0,27.78
187.0,E,0,2,15.63620078842581
187.0,S,0,3,14.321305563472205
188.0,W,0,1,16.58434744612108
188.0,N,0,0,27.78
188.0,E,0,3,15.822243993944621
188.0,S,0,3,15.343306304526664
189.0,W,0,1,16.954776751731096
189.0,N,0,0,27.78
189.0,E,0,3,16.436380845280794
189.0,S,0,4,15.836271507185991
190.0,W,0,0,16.67
190.0,N,0,0,27.78
190.0,E,0,4,16.21213634376828
190.0,S,0,5,15.719127363643953
191.0,W,0,0,16.67
191.0,N,0,0,27.78
191.0,E,0,4,16.601681262704602
191.0,S,0,5,15.829346462746207
192.0,W,0,0,16.67
192.0,N,0,0,27.78
192.0,E,0,5,16.607586559493242
192.0,S,0,5,15.783619650138174
193.0,W,0,0,16.67
193.0,N,0,0,27.78
193.0,E,0,5,16.337304179204523
193.0,S,0,5,15.906658708021165
194.0,W,0,0,16.67
194.0,N,0,0,27.78
194.0,E,0,6,16.215094744523938
194.0,S,0,5,16.303870804511973
195.0,W,0,0,16.67
195.0,N,0,0,27.78
195.0,E,0,6,15.804902117964197
195.0,S,0,6,14.041314127736449
196.0,W,0,0,16.67
196.0,N,0,1,26.139434269621123
196.0,E,0,7,15.358248332864616
196.0,S,0,6,14.686747343365923
197.0,W,0,0,16.67
197.0,N,0,1,26.774510043082845
197.0,E,0,6,15.668918616448565
197.0,S,0,6,15.117885195628634
198.0,W,0,0,16.67
198.0,N,0,1,27.17164926974554
198.0,E,0,6,14.870457736134604
198.0,S,0,5,15.402530668829327
199.0,W,0,0,16.67
199.0,N,0,0,27.78
199.0,E,0,6,14.471133865441267
199.0,S,0,5,15.346584784977106
200.0,W,0,0,16.67
200.0,N,0,0,27.78
200.0,E,0,6,14.11390123214576
200.0,S,0,5,14.362884118726535
201.0,W,0,0,16.67
201.0,N,0,0,27.78
201.0,E,1,6,13.342938834747201
201.0,S,0,4,14.412259740678227
202.0,W,0,0,16.67
202.0,N,0,0,27.78
202.0,E,1,6,12.361070095277874
202.0,S,0,3,13.779084485547006
203.0,W,0,0,16.67
203.0,N,0,0,27.78
203.0,E,1,7,12.06906326274346
203.0,S,0,2,14.278283777019396
204.0,W,0,0,16.67
204.0,N,0,0,27.78
204.0,E,1,7,11.629886622842786
204.0,S,0,2,13.756581197866838
205.0,W,0,0,16.67
205.0,N,0,0,27.78
205.0,E,2,7,11.232921655721809
205.0,S,0,2,13.894061033018826
206.0,W,0,0,16.67
206.0,N,0,0,27.78
206.0,E,2,8,11.455509883378106
206.0,S,0,2,13.000150120733146
207.0,W,0,0,16.67
207.0,N,0,0,27.78
207.0,E,3,8,11.149831092470828
207.0,S,0,1,16.826539539334263
208.0,W,0,0,16.67
208.0,N,0,0,27.78
208.0,E,3,8,10.7974498565106
208.0,S,0,0,16.67
209.0,W,0,0,16.67
209.0,N,0,0,27.78
209.0,E,4,9,11.089447185257141
209.0,S,0,0,16.67
210.0,W,0,0,16.67
210.0,N,0,0,27.78
210.0,E,6,9,10.893469236012468
210.0,S,0,0,16.67
211.0,W,0,0,16.67
211.0,N,0,0,27.78
211.0,E,6,11,11.591372223059793
211.0,S,0,0,16.67
212.0,W,0,0,16.67
212.0,N,0,0,27.78
212.0,E,6,11,11.402018605944296
212.0,S,0,0,16.67
213.0,W,0,0,16.67
213.0,N,0,0,27.78
213.0,E,6,11,11.114258750217619
213.0,S,0,0,16.67
214.0,W,0,0,16.67
214.0,N,0,0,27.78
214.0,E,6,11,10.757385401994613
214.0,S,0,0,16.67
215.0,W,0,0,16.67
215.0,N,0,0,27.78
215.0,E,6,11,10.556011380657122
215.0,S,0,0,16.67
216.0,W,0,0,16.67
216.0,N,0,0,27.78
216.0,E,7,11,10.390554856340968
216.0,S,0,0,16.67
217.0,W,0,0,16.67
217.0,N,0,0,27.78
217.0,E,7,11,10.244775399454733
217.0,S,0,0,16.67
218.0,W,0,0,16.67
218.0,N,0,0,27.78
218.0,E,7,11,9.913816794270996
218.0,S,0,0,16.67
219.0,W,0,0,16.67
219.0,N,0,0,27.78
219.0,E,8,11,9.35939854049144
219.0,S,0,0,16.67
220.0,W,0,0,16.67
220.0,N,0,0,27.78
220.0,E,8,11,8.769060753348338
220.0,S,0,0,16.67
221.0,W,0,0,16.67
221.0,N,0,0,27.78
221.0,E,8,11,8.494762827717324
221.0,S,0,0,16.67
222.0,W,0,0,16.67
222.0,N,0,0,27.78
222.0,E,9,11,8.363835922716971
222.0,S,0,0,16.67
223.0,W,0,0,16.67
223.0,N,0,0,27.78
223.0,E,10,11,8.347854465469258
223.0,S,0,0,16.67
224.0,W,0,0,16.67
224.0,N,0,0,27.78
224.0,E,11,11,8.33873144795548
224.0,S,0,0,16.67
225.0,W,0,0,16.67
225.0,N,0,0,27.78
225.0,E,11,11,8.337396807734176
225.0,S,0,0,16.67
