time,intersection,queue,vehicles,mean_speed,lane_count,lane_configs,bus_count,bus_routes
64280,Kulatov_244500424,1,4,45.71,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64280,Muka_280015410,4,8,26.7,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64280,Gorko_280015414,0,6,37.66,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64290,Vefa_244500423,2,4,46.75,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64290,Kulatov_244500424,3,5,43.91,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64290,Muka_280015410,6,8,21.84,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64290,Gorko_280015414,1,5,37.42,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64300,Vefa_244500423,4,8,36.37,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64300,Kulatov_244500424,5,7,35.77,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64300,Muka_280015410,8,9,21.08,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64300,Gorko_280015414,0,2,36.07,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64310,Vefa_244500423,0,7,49.71,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64310,Kulatov_244500424,2,5,44.1,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64310,Muka_280015410,0,3,40.24,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64310,Gorko_280015414,2,2,35.01,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64320,Vefa_244500423,5,6,34.93,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64320,Kulatov_244500424,2,4,43.95,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64320,Muka_280015410,0,2,44.05,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64320,Gorko_280015414,0,7,32.22,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64330,Vefa_244500423,1,6,51.5,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64330,Kulatov_244500424,0,6,41.25,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64330,Muka_280015410,3,6,25.28,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64330,Gorko_280015414,6,10,31.49,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64340,Vefa_244500423,1,3,50.49,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64340,Kulatov_244500424,2,5,46.61,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64340,Muka_280015410,6,8,22.43,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64340,Gorko_280015414,3,7,32.18,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64350,Vefa_244500423,2,3,49.99,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64350,Kulatov_244500424,4,5,43.53,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64350,Muka_280015410,2,5,33.42,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64350,Gorko_280015414,0,2,40.55,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64360,Vefa_244500423,0,5,49.19,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64360,Kulatov_244500424,0,3,51.41,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64360,Muka_280015410,0,0,0,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64360,Gorko_280015414,0,0,0,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64370,Vefa_244500423,3,8,38.6,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64370,Kulatov_244500424,0,3,46.89,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64370,Muka_280015410,0,2,43.48,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64370,Gorko_280015414,0,2,39.76,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64380,Vefa_244500423,2,9,39.3,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64380,Kulatov_244500424,0,1,52.18,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64380,Muka_280015410,1,6,35.54,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64380,Gorko_280015414,2,2,35.02,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64390,Vefa_244500423,4,5,43.56,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64390,Kulatov_244500424,1,5,53.38,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64390,Muka_280015410,0,3,42.87,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64390,Gorko_280015414,2,3,34.27,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64400,Vefa_244500423,0,2,52.39,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64400,Kulatov_244500424,2,7,32.73,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64400,Muka_280015410,2,3,31.34,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64400,Gorko_280015414,1,4,37.93,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64410,Vefa_244500423,1,7,50.0,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64410,Kulatov_244500424,5,9,40.95,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64410,Muka_280015410,2,5,27.04,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64410,Gorko_280015414,1,7,32.7,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64420,Vefa_244500423,0,1,54.13,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64420,Kulatov_244500424,1,8,31.17,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64420,Muka_280015410,4,7,15.18,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64420,Gorko_280015414,1,5,39.02,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64430,Vefa_244500423,1,2,54.71,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64430,Kulatov_244500424,5,8,40.86,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64430,Muka_280015410,7,11,9.87,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64430,Gorko_280015414,4,10,35.28,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64440,Vefa_244500423,0,1,59.79,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64440,Kulatov_244500424,5,13,27.17,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64440,Muka_280015410,9,10,15.07,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64440,Gorko_280015414,0,0,0,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64450,Vefa_244500423,1,9,49.62,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64450,Kulatov_244500424,5,9,24.32,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64450,Muka_280015410,11,13,11.06,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64450,Gorko_280015414,0,1,44.71,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64460,Vefa_244500423,1,2,50.17,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64460,Kulatov_244500424,4,5,28.84,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64460,Muka_280015410,1,6,26.36,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64460,Gorko_280015414,0,3,39.7,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64470,Vefa_244500423,2,6,53.66,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64470,Kulatov_244500424,2,6,28.48,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64470,Muka_280015410,1,6,36.04,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64470,Gorko_280015414,1,10,33.05,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64480,Vefa_244500423,0,2,58.34,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64480,Kulatov_244500424,4,10,33.56,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64480,Muka_280015410,7,9,24.13,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64480,Gorko_280015414,11,14,14.7,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64490,Vefa_244500423,0,2,59.28,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64490,Kulatov_244500424,0,3,47.04,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64490,Muka_280015410,6,12,11.73,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64490,Gorko_280015414,0,3,39.02,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64500,Vefa_244500423,1,8,53.66,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64500,Kulatov_244500424,2,5,37.63,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64500,Muka_280015410,3,10,16.82,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64500,Gorko_280015414,1,9,33.92,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64510,Vefa_244500423,4,12,37.31,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64510,Kulatov_244500424,1,7,33.93,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64510,Muka_280015410,3,8,17.33,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64510,Gorko_280015414,7,10,28.24,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64520,Vefa_244500423,6,10,40.76,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64520,Kulatov_244500424,4,7,35.77,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64520,Muka_280015410,7,7,21.75,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64520,Gorko_280015414,2,6,25.83,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64530,Vefa_244500423,5,8,42.92,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64530,Kulatov_244500424,4,5,42.24,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64530,Muka_280015410,2,9,25.69,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64530,Gorko_280015414,1,2,38.55,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64540,Vefa_244500423,1,2,54.46,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64540,Kulatov_244500424,4,9,33.31,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64540,Muka_280015410,3,8,26.53,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64540,Gorko_280015414,0,3,38.49,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64550,Vefa_244500423,0,3,49.95,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64550,Kulatov_244500424,4,8,35.32,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64550,Muka_280015410,4,7,21.56,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64550,Gorko_280015414,1,1,40.01,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64560,Vefa_244500423,5,8,36.44,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64560,Kulatov_244500424,5,7,36.3,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64560,Muka_280015410,1,8,24.66,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64560,Gorko_280015414,0,8,38.49,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64570,Vefa_244500423,2,4,46.28,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64570,Kulatov_244500424,1,5,42.99,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64570,Muka_280015410,6,11,19.57,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64570,Gorko_280015414,7,8,31.75,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64580,Vefa_244500423,3,5,49.12,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64580,Kulatov_244500424,2,3,45.09,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64580,Muka_280015410,8,13,26.0,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64580,Gorko_280015414,0,4,39.31,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64590,Vefa_244500423,0,9,47.03,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64590,Kulatov_244500424,3,3,45.01,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64590,Muka_280015410,11,19,14.92,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64590,Gorko_280015414,2,5,35.82,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64600,Vefa_244500423,9,13,35.09,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64600,Kulatov_244500424,2,6,48.04,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64600,Muka_280015410,10,15,21.4,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64600,Gorko_280015414,5,9,31.52,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64610,Vefa_244500423,2,10,40.22,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64610,Kulatov_244500424,5,8,39.44,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64610,Muka_280015410,9,15,20.38,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64610,Gorko_280015414,3,5,31.25,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64620,Vefa_244500423,3,4,45.67,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64620,Kulatov_244500424,2,6,38.32,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64620,Muka_280015410,7,14,25.12,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64620,Gorko_280015414,0,6,35.01,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64630,Vefa_244500423,2,3,43.25,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64630,Kulatov_244500424,2,9,45.66,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64630,Muka_280015410,2,12,29.97,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64630,Gorko_280015414,0,2,36.95,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64640,Vefa_244500423,4,6,38.16,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64640,Kulatov_244500424,6,8,42.84,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64640,Muka_280015410,5,14,29.87,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64640,Gorko_280015414,0,2,43.08,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64650,Vefa_244500423,0,3,53.04,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64650,Kulatov_244500424,0,3,54.53,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64650,Muka_280015410,10,17,24.51,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64650,Gorko_280015414,0,0,0,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64660,Vefa_244500423,3,5,46.29,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64660,Kulatov_244500424,1,5,38.44,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64660,Muka_280015410,12,17,27.25,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64660,Gorko_280015414,0,4,43.26,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64670,Vefa_244500423,3,5,44.46,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64670,Kulatov_244500424,1,4,44.76,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64670,Muka_280015410,12,13,31.11,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64670,Gorko_280015414,0,0,0,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64680,Vefa_244500423,3,6,43.51,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64680,Kulatov_244500424,1,1,55.01,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64680,Muka_280015410,6,11,32.1,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64680,Gorko_280015414,0,5,39.69,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64690,Vefa_244500423,1,5,53.83,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64690,Kulatov_244500424,1,3,47.32,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64690,Muka_280015410,1,10,28.92,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64690,Gorko_280015414,5,7,34.65,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64700,Vefa_244500423,4,4,42.51,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64700,Kulatov_244500424,0,6,44.97,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64700,Muka_280015410,3,11,28.94,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64700,Gorko_280015414,1,11,25.45,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
64710,Vefa_244500423,0,0,0,11,L0(rs)|L1(s)|L2(s) / L0(rs)|L1(s) / L0(rs)|L1(s)|L2(s) / L0(r)|L1(rs)|L2(ls),0,
64710,Kulatov_244500424,5,8,43.28,9,L0(rs)|L1(s)|L2(ls) / L0(rs) / L0(rs)|L1(s)|L2(ls) / L0(rs)|L1(l),0,
64710,Muka_280015410,0,7,34.86,6,L0(rs)|L1(ls) / L0(rs)|L1(l) / L0(rs)|L1(ls),0,
64710,Gorko_280015414,6,10,20.36,8,L0(rs)|L1(s)|L2(l) / L0(rs)|L1(s) / L0(s)|L1(s)|L2(ls),0,
