time,dir,queue,vehicles,mean_speed,lane_count,lane_configs,bus_count,bus_routes
76140,S,38,40,30.03,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76150,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76150,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76150,E,26,26,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76150,S,40,40,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76160,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76160,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76160,E,23,25,0.57,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76160,S,40,41,28.49,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76170,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76170,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76170,E,24,28,0.31,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76170,S,40,41,29.59,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76180,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76180,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76180,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76180,S,40,40,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76190,W,3,4,0.11,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76190,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76190,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76190,S,40,40,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76200,W,4,4,0.02,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76200,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76200,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76200,S,41,41,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76210,W,4,4,0.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76210,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76210,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76210,S,41,41,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76220,W,4,4,0.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76220,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76220,E,18,25,1.63,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76220,S,42,44,29.3,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76230,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76230,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76230,E,26,28,0.21,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76230,S,42,42,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76240,W,4,4,0.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76240,N,8,9,0.54,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76240,E,25,26,0.36,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76240,S,42,42,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76250,W,4,4,0.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76250,N,9,9,0.03,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76250,E,26,26,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76250,S,42,43,29.63,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76260,W,3,4,0.27,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76260,N,7,10,1.43,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76260,E,26,28,0.1,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76260,S,42,42,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76270,W,3,4,1.52,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76270,N,9,10,0.51,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76270,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76270,S,42,42,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76280,W,4,4,0.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76280,N,8,9,0.55,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76280,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76280,S,42,42,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76290,W,4,4,0.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76290,N,8,8,10.03,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76290,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76290,S,42,44,24.05,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76300,W,4,4,0.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76300,N,8,8,10.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76300,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76300,S,44,44,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76310,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76310,N,7,8,10.99,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76310,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76310,S,43,44,21.21,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76320,W,1,2,30.91,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76320,N,6,7,11.16,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76320,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76320,S,43,43,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76330,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76330,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76330,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76330,S,43,43,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76340,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76340,N,10,10,0.01,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76340,E,25,27,0.68,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76340,S,43,43,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76350,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76350,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76350,E,25,28,0.19,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76350,S,43,43,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76360,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76360,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76360,E,28,28,0.01,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76360,S,43,43,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76370,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76370,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76370,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76370,S,43,43,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76380,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76380,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76380,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76380,S,42,42,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76390,W,0,1,46.13,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76390,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76390,E,28,28,0.03,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76390,S,38,41,30.04,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76400,W,1,1,45.07,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76400,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76400,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76400,S,39,41,30.03,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76410,W,1,1,45.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76410,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76410,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76410,S,40,41,30.19,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76420,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76420,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76420,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76420,S,41,41,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76430,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76430,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76430,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76430,S,30,40,30.41,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76440,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76440,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76440,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76440,S,37,40,30.25,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76450,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76450,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76450,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76450,S,40,41,29.45,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76460,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76460,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76460,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76460,S,39,40,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76470,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76470,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76470,E,27,27,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76470,S,39,41,30.03,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76480,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76480,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76480,E,27,27,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76480,S,41,41,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76490,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76490,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76490,E,27,27,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76490,S,41,41,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76500,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76500,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76500,E,27,27,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76500,S,38,41,30.04,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76510,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76510,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76510,E,27,27,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76510,S,41,41,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76520,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76520,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76520,E,27,27,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76520,S,41,41,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76530,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76530,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76530,E,13,25,1.63,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76530,S,41,41,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76540,W,2,3,18.33,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76540,N,9,9,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76540,E,24,28,0.09,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76540,S,39,41,30.04,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76550,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76550,N,8,10,0.54,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76550,E,25,26,0.14,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76550,S,41,41,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76560,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76560,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76560,E,26,26,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76560,S,41,41,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76570,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76570,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76570,E,26,27,0.04,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76570,S,41,41,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76580,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76580,N,8,9,0.06,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76580,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76580,S,41,41,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76590,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76590,N,9,9,0.01,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76590,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76590,S,41,41,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76600,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76600,N,7,8,0.37,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76600,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76600,S,41,41,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76610,W,2,2,30.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76610,N,8,8,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76610,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76610,S,41,41,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76620,W,3,3,15.02,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76620,N,8,8,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76620,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76620,S,41,41,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76630,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76630,N,7,8,0.34,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76630,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76630,S,41,41,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76640,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76640,N,8,8,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76640,E,22,26,0.93,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76640,S,41,41,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76650,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76650,N,8,8,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76650,E,25,28,0.06,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76650,S,40,41,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76660,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76660,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76660,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76660,S,32,40,30.25,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76670,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76670,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76670,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76670,S,34,40,30.15,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76680,W,3,3,15.03,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76680,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76680,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76680,S,37,41,30.09,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76690,W,1,3,16.42,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76690,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76690,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76690,S,42,43,29.29,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76700,W,3,3,15.01,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76700,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76700,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76700,S,42,42,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76710,W,3,3,15.05,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76710,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76710,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76710,S,42,42,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76720,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76720,N,7,9,0.25,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76720,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76720,S,41,41,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76730,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76730,N,8,9,0.49,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76730,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76730,S,38,41,30.04,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76740,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76740,N,9,10,0.69,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76740,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76740,S,35,40,30.19,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76750,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76750,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76750,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76750,S,39,40,30.03,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76760,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76760,N,9,10,0.14,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76760,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76760,S,40,40,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76770,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76770,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76770,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76770,S,39,40,30.02,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76780,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76780,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76780,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76780,S,40,40,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76790,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76790,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76790,E,28,28,0.0,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76790,S,38,40,30.05,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76800,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76800,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76800,E,26,27,0.04,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76800,S,40,40,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76810,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76810,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76810,E,25,27,0.16,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76810,S,40,40,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76820,W,3,4,0.8,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76820,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76820,E,23,26,0.76,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76820,S,40,41,30.04,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76830,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76830,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76830,E,27,27,0.01,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76830,S,42,42,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76840,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76840,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76840,E,24,27,0.17,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76840,S,42,42,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76850,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76850,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
76850,E,21,26,0.51,5,L0(s)|L1(s)|L2(s) / L0(s)|L1(s),0,
76850,S,42,42,30.01,6,L0(s)|L1(s)|L2(s) / L0(l)|L1(l)|L2(l),0,
76860,W,3,3,15.0,4,L0(s)|L1(s) / L0(l)|L1(l),0,
76860,N,10,10,0.0,6,L0(r)|L1(r)|L2(r) / L0(s)|L1(s)|L2(s),0,
